,box date,month,wkday,game type,game count,list of games
,2019-05-29,May,Wed,Regular Season,14,WAS-ATL ... PIT-CIN ... ARI-COL ... NYN-LAN ... SFN-MIA ... SLN-PHI ... DET-BAL ... CLE-BOS ... KCA-CHA ... CHN-HOU ... SDN-NYA ... ANA-OAK ... TEX-SEA ... TOR-TBA
,2019-05-30,May,Thu,Regular Season,9,ARI-COL ... NYN-LAN ... SFN-MIA ... SLN-PHI ... MIL-PIT ... CLE-CHA ... ANA-SEA ... MIN-TBA ... KCA-TEX
,2019-05-31,May,Fri,Regular Season,15,NYN-ARI ... DET-ATL ... WAS-CIN ... TOR-COL ... PHI-LAN ... MIL-PIT ... MIA-SDN ... CHN-SLN ... SFN-BAL ... CLE-CHA ... BOS-NYA ... HOU-OAK ... ANA-SEA ... MIN-TBA ... KCA-TEX
,2019-06-01,Jun,Sat,Regular Season,15,NYN-ARI ... DET-ATL ... WAS-CIN ... TOR-COL ... PHI-LAN ... MIL-PIT ... MIA-SDN ... CHN-SLN ... SFN-BAL ... CLE-CHA ... BOS-NYA ... HOU-OAK ... ANA-SEA ... MIN-TBA ... KCA-TEX
,2019-06-02,Jun,Sun,Regular Season,15,NYN-ARI ... DET-ATL ... WAS-CIN ... TOR-COL ... PHI-LAN ... MIL-PIT ... MIA-SDN ... CHN-SLN ... SFN-BAL ... CLE-CHA ... BOS-NYA ... HOU-OAK ... ANA-SEA ... MIN-TBA ... KCA-TEX
,2019-06-03,Jun,Mon,Regular Season,4,LAN-ARI ... ANA-CHN ... PHI-SDN ... HOU-SEA
,2019-06-04,Jun,Tue,Regular Season,15,LAN-ARI ... COL-CHN ... MIA-MIL ... SFN-NYN ... ATL-PIT ... PHI-SDN ... CIN-SLN ... CHA-WAS ... OAK-ANA ... MIN-CLE ... TBA-DET ... BOS-KCA ... HOU-SEA ... BAL-TEX ... NYA-TOR
,2019-06-05,Jun,Wed,Regular Season,14,LAN-ARI ... COL-CHN ... MIA-MIL ... SFN-NYN ... ATL-PIT ... PHI-SDN ... CHA-WAS ... OAK-ANA ... MIN-CLE ... TBA-DET ... BOS-KCA ... HOU-SEA ... BAL-TEX ... NYA-TOR
,2019-06-06,Jun,Thu,Regular Season,13,COL-CHN ... MIA-MIL ... SFN-NYN ... ATL-PIT ... WAS-SDN ... CIN-SLN ... OAK-ANA ... MIN-CLE ... TBA-DET ... BOS-KCA ... HOU-SEA ... BAL-TEX ... NYA-TOR
,2019-06-07,Jun,Fri,Regular Season,15,SLN-CHN ... ATL-MIA ... PIT-MIL ... COL-NYN ... CIN-PHI ... WAS-SDN ... LAN-SFN ... SEA-ANA ... TBA-BOS ... NYA-CLE ... MIN-DET ... BAL-HOU ... CHA-KCA ... OAK-TEX ... ARI-TOR
,2019-06-08,Jun,Sat,Regular Season,17,SLN-CHN ... ATL-MIA ... PIT-MIL ... COL-NYN ... CIN-PHI ... WAS-SDN ... LAN-SFN ... SEA-ANA ... TBA-BOS ... TBA-BOS ... NYA-CLE ... MIN-DET ... BAL-HOU ... CHA-KCA ... OAK-TEX ... OAK-TEX ... ARI-TOR
,2019-06-09,Jun,Sun,Regular Season,15,SLN-CHN ... ATL-MIA ... PIT-MIL ... COL-NYN ... CIN-PHI ... WAS-SDN ... LAN-SFN ... SEA-ANA ... TBA-BOS ... NYA-CLE ... MIN-DET ... BAL-HOU ... CHA-KCA ... OAK-TEX ... ARI-TOR
,2019-06-10,Jun,Mon,Regular Season,8,PIT-ATL ... CHN-COL ... SLN-MIA ... ARI-PHI ... LAN-ANA ... TEX-BOS ... WAS-CHA ... OAK-TBA
,2019-06-11,Jun,Tue,Regular Season,16,PIT-ATL ... CHN-COL ... SLN-MIA ... ARI-PHI ... SDN-SFN ... LAN-ANA ... TOR-BAL ... TEX-BOS ... WAS-CHA ... CIN-CLE ... MIL-HOU ... DET-KCA ... SEA-MIN ... NYN-NYA ... NYN-NYA ... OAK-TBA
,2019-06-12,Jun,Wed,Regular Season,12,PIT-ATL ... CHN-COL ... SLN-MIA ... ARI-PHI ... SDN-SFN ... TOR-BAL ... TEX-BOS ... CIN-CLE ... MIL-HOU ... DET-KCA ... SEA-MIN ... OAK-TBA
,2019-06-13,Jun,Thu,Regular Season,11,PIT-ATL ... SDN-COL ... CHN-LAN ... SLN-NYN ... ARI-WAS ... TOR-BAL ... TEX-BOS ... NYA-CHA ... DET-KCA ... SEA-MIN ... ANA-TBA
,2019-06-14,Jun,Fri,Regular Season,15,PHI-ATL ... TEX-CIN ... SDN-COL ... CHN-LAN ... PIT-MIA ... SLN-NYN ... MIL-SFN ... ARI-WAS ... BOS-BAL ... NYA-CHA ... CLE-DET ... TOR-HOU ... KCA-MIN ... SEA-OAK ... ANA-TBA
,2019-06-15,Jun,Sat,Regular Season,15,PHI-ATL ... TEX-CIN ... SDN-COL ... CHN-LAN ... PIT-MIA ... SLN-NYN ... MIL-SFN ... ARI-WAS ... BOS-BAL ... NYA-CHA ... CLE-DET ... TOR-HOU ... KCA-MIN ... SEA-OAK ... ANA-TBA
,2019-06-16,Jun,Sun,Regular Season,15,PHI-ATL ... TEX-CIN ... SDN-COL ... CHN-LAN ... PIT-MIA ... SLN-NYN ... MIL-SFN ... ARI-WAS ... BOS-BAL ... NYA-CHA ... CLE-DET ... TOR-HOU ... KCA-MIN ... SEA-OAK ... ANA-TBA
,2019-06-17,Jun,Mon,Regular Season,11,NYN-ATL ... HOU-CIN ... SFN-LAN ... MIL-SDN ... MIA-SLN ... BOS-MIN ... TBA-NYA ... BAL-OAK ... KCA-SEA ... CLE-TEX ... ANA-TOR
,2019-06-18,Jun,Tue,Regular Season,14,COL-ARI ... NYN-ATL ... CHA-CHN ... HOU-CIN ... SFN-LAN ... DET-PIT ... MIL-SDN ... MIA-SLN ... BOS-MIN ... TBA-NYA ... BAL-OAK ... KCA-SEA ... CLE-TEX ... ANA-TOR
,2019-06-19,Jun,Wed,Regular Season,16,COL-ARI ... NYN-ATL ... CHA-CHN ... HOU-CIN ... SFN-LAN ... DET-PIT ... MIL-SDN ... MIA-SLN ... PHI-WAS ... PHI-WAS ... BOS-MIN ... TBA-NYA ... BAL-OAK ... KCA-SEA ... CLE-TEX ... ANA-TOR
,2019-06-20,Jun,Thu,Regular Season,12,COL-ARI ... NYN-CHN ... SFN-LAN ... CIN-MIL ... MIA-SLN ... PHI-WAS ... MIN-KCA ... HOU-NYA ... TBA-OAK ... BAL-SEA ... CLE-TEX ... ANA-TOR
,2019-06-21,Jun,Fri,Regular Season,15,SFN-ARI ... NYN-CHN ... COL-LAN ... CIN-MIL ... MIA-PHI ... SDN-PIT ... ANA-SLN ... ATL-WAS ... TOR-BOS ... DET-CLE ... MIN-KCA ... HOU-NYA ... TBA-OAK ... BAL-SEA ... CHA-TEX
,2019-06-22,Jun,Sat,Regular Season,15,SFN-ARI ... NYN-CHN ... COL-LAN ... CIN-MIL ... MIA-PHI ... SDN-PIT ... ANA-SLN ... ATL-WAS ... TOR-BOS ... DET-CLE ... MIN-KCA ... HOU-NYA ... TBA-OAK ... BAL-SEA ... CHA-TEX
,2019-06-23,Jun,Sun,Regular Season,15,SFN-ARI ... NYN-CHN ... COL-LAN ... CIN-MIL ... MIA-PHI ... SDN-PIT ... ANA-SLN ... ATL-WAS ... TOR-BOS ... DET-CLE ... MIN-KCA ... HOU-NYA ... TBA-OAK ... BAL-SEA ... CHA-TEX
,2019-06-24,Jun,Mon,Regular Season,7,LAN-ARI ... ATL-CHN ... NYN-PHI ... COL-SFN ... CHA-BOS ... KCA-CLE ... TOR-NYA
,2019-06-25,Jun,Tue,Regular Season,15,LAN-ARI ... ATL-CHN ... WAS-MIA ... SEA-MIL ... NYN-PHI ... COL-SFN ... OAK-SLN ... CIN-ANA ... SDN-BAL ... CHA-BOS ... KCA-CLE ... TEX-DET ... PIT-HOU ... TBA-MIN ... TOR-NYA
,2019-06-26,Jun,Wed,Regular Season,15,LAN-ARI ... ATL-CHN ... WAS-MIA ... SEA-MIL ... NYN-PHI ... COL-SFN ... OAK-SLN ... CIN-ANA ... SDN-BAL ... CHA-BOS ... KCA-CLE ... TEX-DET ... PIT-HOU ... TBA-MIN ... TOR-NYA
,2019-06-27,Jun,Thu,Regular Season,10,ATL-CHN ... LAN-COL ... WAS-MIA ... SEA-MIL ... NYN-PHI ... ARI-SFN ... OAK-ANA ... TEX-DET ... PIT-HOU ... TBA-MIN
,2019-06-28,Jun,Fri,Regular Season,14,CHN-CIN ... LAN-COL ... PHI-MIA ... PIT-MIL ... ATL-NYN ... SLN-SDN ... ARI-SFN ... OAK-ANA ... CLE-BAL ... MIN-CHA ... WAS-DET ... SEA-HOU ... TEX-TBA ... KCA-TOR
,2019-06-29,Jun,Sat,Regular Season,15,CHN-CIN ... LAN-COL ... PHI-MIA ... PIT-MIL ... ATL-NYN ... SLN-SDN ... ARI-SFN ... OAK-ANA ... CLE-BAL ... NYA-BOS ... MIN-CHA ... WAS-DET ... SEA-HOU ... TEX-TBA ... KCA-TOR
,2019-06-30,Jun,Sun,Regular Season,15,CHN-CIN ... LAN-COL ... PHI-MIA ... PIT-MIL ... ATL-NYN ... SLN-SDN ... ARI-SFN ... OAK-ANA ... CLE-BAL ... NYA-BOS ... MIN-CHA ... WAS-DET ... SEA-HOU ... TEX-TBA ... KCA-TOR
,2019-07-01,Jul,Mon,Regular Season,5,MIL-CIN ... CHN-PIT ... SFN-SDN ... BAL-TBA ... KCA-TOR
,2019-07-02,Jul,Tue,Regular Season,14,PHI-ATL ... MIL-CIN ... HOU-COL ... ARI-LAN ... NYA-NYN ... CHN-PIT ... SFN-SDN ... MIA-WAS ... CLE-KCA ... MIN-OAK ... SLN-SEA ... BAL-TBA ... ANA-TEX ... BOS-TOR
,2019-07-03,Jul,Wed,Regular Season,16,PHI-ATL ... MIL-CIN ... HOU-COL ... ARI-LAN ... NYA-NYN ... CHN-PIT ... SFN-SDN ... MIA-WAS ... DET-CHA ... DET-CHA ... CLE-KCA ... MIN-OAK ... SLN-SEA ... BAL-TBA ... ANA-TEX ... BOS-TOR
,2019-07-04,Jul,Thu,Regular Season,12,PHI-ATL ... MIL-CIN ... SDN-LAN ... CHN-PIT ... MIA-WAS ... DET-CHA ... CLE-KCA ... MIN-OAK ... SLN-SEA ... NYA-TBA ... ANA-TEX ... BOS-TOR
,2019-07-05,Jul,Fri,Regular Season,13,COL-ARI ... MIA-ATL ... SDN-LAN ... PHI-NYN ... MIL-PIT ... SLN-SFN ... KCA-WAS ... BOS-DET ... ANA-HOU ... TEX-MIN ... OAK-SEA ... NYA-TBA ... BAL-TOR
,2019-07-06,Jul,Sat,Regular Season,15,COL-ARI ... MIA-ATL ... CLE-CIN ... SDN-LAN ... PHI-NYN ... MIL-PIT ... SLN-SFN ... KCA-WAS ... CHN-CHA ... BOS-DET ... ANA-HOU ... TEX-MIN ... OAK-SEA ... NYA-TBA ... BAL-TOR
,2019-07-07,Jul,Sun,Regular Season,15,COL-ARI ... MIA-ATL ... CLE-CIN ... SDN-LAN ... PHI-NYN ... MIL-PIT ... SLN-SFN ... KCA-WAS ... CHN-CHA ... BOS-DET ... ANA-HOU ... TEX-MIN ... OAK-SEA ... NYA-TBA ... BAL-TOR
,2019-07-09,Jul,Tue,All-Star Game,1,NLS-ALS
,2019-07-11,Jul,Thu,Regular Season,1,HOU-TEX
,2019-07-12,Jul,Fri,Regular Season,15,PIT-CHN ... CIN-COL ... NYN-MIA ... SFN-MIL ... WAS-PHI ... ATL-SDN ... ARI-SLN ... SEA-ANA ... TBA-BAL ... LAN-BOS ... MIN-CLE ... DET-KCA ... TOR-NYA ... CHA-OAK ... HOU-TEX
,2019-07-13,Jul,Sat,Regular Season,16,PIT-CHN ... CIN-COL ... NYN-MIA ... SFN-MIL ... WAS-PHI ... ATL-SDN ... ARI-SLN ... SEA-ANA ... TBA-BAL ... TBA-BAL ... LAN-BOS ... MIN-CLE ... DET-KCA ... TOR-NYA ... CHA-OAK ... HOU-TEX
,2019-07-14,Jul,Sun,Regular Season,15,PIT-CHN ... CIN-COL ... NYN-MIA ... SFN-MIL ... WAS-PHI ... ATL-SDN ... ARI-SLN ... SEA-ANA ... TBA-BAL ... LAN-BOS ... MIN-CLE ... DET-KCA ... TOR-NYA ... CHA-OAK ... HOU-TEX
,2019-07-15,Jul,Mon,Regular Season,11,CIN-CHN ... SFN-COL ... SFN-COL ... ATL-MIL ... LAN-PHI ... PIT-SLN ... HOU-ANA ... TOR-BOS ... DET-CLE ... CHA-KCA ... TBA-NYA
,2019-07-16,Jul,Tue,Regular Season,15,CIN-CHN ... SFN-COL ... SDN-MIA ... ATL-MIL ... LAN-PHI ... PIT-SLN ... HOU-ANA ... WAS-BAL ... TOR-BOS ... DET-CLE ... CHA-KCA ... NYN-MIN ... TBA-NYA ... SEA-OAK ... ARI-TEX
,2019-07-17,Jul,Wed,Regular Season,14,CIN-CHN ... SFN-COL ... SDN-MIA ... ATL-MIL ... LAN-PHI ... PIT-SLN ... HOU-ANA ... WAS-BAL ... TOR-BOS ... DET-CLE ... CHA-KCA ... NYN-MIN ... SEA-OAK ... ARI-TEX
,2019-07-18,Jul,Thu,Regular Season,13,MIL-ARI ... WAS-ATL ... SLN-CIN ... SDN-MIA ... LAN-PHI ... NYN-SFN ... HOU-ANA ... TOR-BOS ... DET-CLE ... CHA-KCA ... OAK-MIN ... TBA-NYA ... TBA-NYA
,2019-07-19,Jul,Fri,Regular Season,15,MIL-ARI ... WAS-ATL ... SDN-CHN ... SLN-CIN ... MIA-LAN ... PHI-PIT ... NYN-SFN ... BOS-BAL ... KCA-CLE ... TOR-DET ... TEX-HOU ... OAK-MIN ... COL-NYA ... ANA-SEA ... CHA-TBA
,2019-07-20,Jul,Sat,Regular Season,15,MIL-ARI ... WAS-ATL ... SDN-CHN ... SLN-CIN ... MIA-LAN ... PHI-PIT ... NYN-SFN ... BOS-BAL ... KCA-CLE ... TOR-DET ... TEX-HOU ... OAK-MIN ... COL-NYA ... ANA-SEA ... CHA-TBA
,2019-07-21,Jul,Sun,Regular Season,15,MIL-ARI ... WAS-ATL ... SDN-CHN ... SLN-CIN ... MIA-LAN ... PHI-PIT ... NYN-SFN ... BOS-BAL ... KCA-CLE ... TOR-DET ... TEX-HOU ... OAK-MIN ... COL-NYA ... ANA-SEA ... CHA-TBA
,2019-07-22,Jul,Mon,Regular Season,10,BAL-ARI ... CIN-MIL ... SLN-PIT ... CHN-SFN ... MIA-CHA ... OAK-HOU ... NYA-MIN ... TEX-SEA ... BOS-TBA ... CLE-TOR
,2019-07-23,Jul,Tue,Regular Season,15,BAL-ARI ... KCA-ATL ... ANA-LAN ... CIN-MIL ... SDN-NYN ... SLN-PIT ... CHN-SFN ... COL-WAS ... MIA-CHA ... PHI-DET ... OAK-HOU ... NYA-MIN ... TEX-SEA ... BOS-TBA ... CLE-TOR
,2019-07-24,Jul,Wed,Regular Season,16,BAL-ARI ... KCA-ATL ... ANA-LAN ... CIN-MIL ... SDN-NYN ... SLN-PIT ... CHN-SFN ... COL-WAS ... COL-WAS ... MIA-CHA ... PHI-DET ... OAK-HOU ... NYA-MIN ... TEX-SEA ... BOS-TBA ... CLE-TOR
,2019-07-25,Jul,Thu,Regular Season,9,SDN-NYN ... SLN-PIT ... COL-WAS ... BAL-ANA ... NYA-BOS ... MIN-CHA ... CLE-KCA ... TEX-OAK ... DET-SEA
,2019-07-26,Jul,Fri,Regular Season,15,COL-CIN ... ARI-MIA ... CHN-MIL ... PIT-NYN ... ATL-PHI ... SFN-SDN ... HOU-SLN ... LAN-WAS ... BAL-ANA ... NYA-BOS ... MIN-CHA ... CLE-KCA ... TEX-OAK ... DET-SEA ... TBA-TOR
,2019-07-27,Jul,Sat,Regular Season,15,COL-CIN ... ARI-MIA ... CHN-MIL ... PIT-NYN ... ATL-PHI ... SFN-SDN ... HOU-SLN ... LAN-WAS ... BAL-ANA ... NYA-BOS ... MIN-CHA ... CLE-KCA ... TEX-OAK ... DET-SEA ... TBA-TOR
,2019-07-28,Jul,Sun,Regular Season,15,COL-CIN ... ARI-MIA ... CHN-MIL ... PIT-NYN ... ATL-PHI ... SFN-SDN ... HOU-SLN ... LAN-WAS ... BAL-ANA ... NYA-BOS ... MIN-CHA ... CLE-KCA ... TEX-OAK ... DET-SEA ... TBA-TOR
,2019-07-29,Jul,Mon,Regular Season,7,PIT-CIN ... LAN-COL ... ARI-MIA ... BAL-SDN ... ATL-WAS ... DET-ANA ... TOR-KCA
,2019-07-30,Jul,Tue,Regular Season,15,PIT-CIN ... LAN-COL ... MIN-MIA ... SFN-PHI ... BAL-SDN ... CHN-SLN ... ATL-WAS ... DET-ANA ... TBA-BOS ... NYN-CHA ... HOU-CLE ... TOR-KCA ... ARI-NYA ... MIL-OAK ... SEA-TEX
,2019-07-31,Jul,Wed,Regular Season,14,PIT-CIN ... LAN-COL ... MIN-MIA ... SFN-PHI ... CHN-SLN ... ATL-WAS ... DET-ANA ... TBA-BOS ... NYN-CHA ... HOU-CLE ... TOR-KCA ... ARI-NYA ... MIL-OAK ... SEA-TEX
,2019-08-01,Aug,Thu,Regular Season,10,CIN-ATL ... SDN-LAN ... MIN-MIA ... SFN-PHI ... CHN-SLN ... TOR-BAL ... TBA-BOS ... NYN-CHA ... HOU-CLE ... MIL-OAK
,2019-08-02,Aug,Fri,Regular Season,13,WAS-ARI ... CIN-ATL ... MIL-CHN ... SFN-COL ... SDN-LAN ... CHA-PHI ... NYN-PIT ... TOR-BAL ... ANA-CLE ... SEA-HOU ... KCA-MIN ... BOS-NYA ... DET-TEX
,2019-08-03,Aug,Sat,Regular Season,16,WAS-ARI ... CIN-ATL ... MIL-CHN ... SFN-COL ... SDN-LAN ... CHA-PHI ... NYN-PIT ... TOR-BAL ... ANA-CLE ... SEA-HOU ... KCA-MIN ... BOS-NYA ... BOS-NYA ... SLN-OAK ... MIA-TBA ... DET-TEX
,2019-08-04,Aug,Sun,Regular Season,15,WAS-ARI ... CIN-ATL ... MIL-CHN ... SFN-COL ... SDN-LAN ... CHA-PHI ... NYN-PIT ... TOR-BAL ... ANA-CLE ... SEA-HOU ... KCA-MIN ... BOS-NYA ... SLN-OAK ... MIA-TBA ... DET-TEX
,2019-08-05,Aug,Mon,Regular Season,14,PHI-ARI ... OAK-CHN ... ANA-CIN ... SLN-LAN ... MIA-NYN ... MIA-NYN ... MIL-PIT ... WAS-SFN ... NYA-BAL ... KCA-BOS ... TEX-CLE ... CHA-DET ... ATL-MIN ... TOR-TBA
,2019-08-06,Aug,Tue,Regular Season,15,PHI-ARI ... OAK-CHN ... ANA-CIN ... SLN-LAN ... MIA-NYN ... MIL-PIT ... WAS-SFN ... NYA-BAL ... KCA-BOS ... CHA-DET ... CHA-DET ... COL-HOU ... ATL-MIN ... SDN-SEA ... TOR-TBA
,2019-08-07,Aug,Wed,Regular Season,15,PHI-ARI ... OAK-CHN ... SLN-LAN ... MIA-NYN ... MIL-PIT ... WAS-SFN ... NYA-BAL ... KCA-BOS ... TEX-CLE ... TEX-CLE ... CHA-DET ... COL-HOU ... ATL-MIN ... SDN-SEA ... TOR-TBA
,2019-08-08,Aug,Thu,Regular Season,8,CHN-CIN ... ATL-MIA ... COL-SDN ... PHI-SFN ... ANA-BOS ... KCA-DET ... CLE-MIN ... NYA-TOR
,2019-08-09,Aug,Fri,Regular Season,15,CHN-CIN ... ARI-LAN ... ATL-MIA ... TEX-MIL ... WAS-NYN ... COL-SDN ... PHI-SFN ... PIT-SLN ... HOU-BAL ... ANA-BOS ... OAK-CHA ... KCA-DET ... CLE-MIN ... TBA-SEA ... NYA-TOR
,2019-08-10,Aug,Sat,Regular Season,15,CHN-CIN ... ARI-LAN ... ATL-MIA ... TEX-MIL ... WAS-NYN ... COL-SDN ... PHI-SFN ... PIT-SLN ... HOU-BAL ... ANA-BOS ... OAK-CHA ... KCA-DET ... CLE-MIN ... TBA-SEA ... NYA-TOR
,2019-08-11,Aug,Sun,Regular Season,15,CHN-CIN ... ARI-LAN ... ATL-MIA ... TEX-MIL ... WAS-NYN ... COL-SDN ... PHI-SFN ... PIT-SLN ... HOU-BAL ... ANA-BOS ... OAK-CHA ... KCA-DET ... CLE-MIN ... TBA-SEA ... NYA-TOR
,2019-08-12,Aug,Mon,Regular Season,8,ARI-COL ... TBA-SDN ... CIN-WAS ... PIT-ANA ... BOS-CLE ... BAL-NYA ... BAL-NYA ... TEX-TOR
,2019-08-13,Aug,Tue,Regular Season,16,NYN-ATL ... ARI-COL ... LAN-MIA ... MIN-MIL ... CHN-PHI ... TBA-SDN ... OAK-SFN ... CIN-WAS ... PIT-ANA ... HOU-CHA ... HOU-CHA ... BOS-CLE ... SEA-DET ... SLN-KCA ... BAL-NYA ... TEX-TOR
,2019-08-14,Aug,Wed,Regular Season,15,NYN-ATL ... ARI-COL ... LAN-MIA ... MIN-MIL ... CHN-PHI ... TBA-SDN ... OAK-SFN ... CIN-WAS ... PIT-ANA ... HOU-CHA ... BOS-CLE ... SEA-DET ... SLN-KCA ... BAL-NYA ... TEX-TOR
,2019-08-15,Aug,Thu,Regular Season,10,SFN-ARI ... NYN-ATL ... SLN-CIN ... LAN-MIA ... CHN-PHI ... CHA-ANA ... SEA-DET ... CLE-NYA ... HOU-OAK ... MIN-TEX
,2019-08-16,Aug,Fri,Regular Season,15,SFN-ARI ... LAN-ATL ... SLN-CIN ... MIA-COL ... SDN-PHI ... CHN-PIT ... MIL-WAS ... CHA-ANA ... BAL-BOS ... NYN-KCA ... CLE-NYA ... HOU-OAK ... DET-TBA ... MIN-TEX ... SEA-TOR
,2019-08-17,Aug,Sat,Regular Season,15,SFN-ARI ... LAN-ATL ... SLN-CIN ... MIA-COL ... SDN-PHI ... CHN-PIT ... MIL-WAS ... CHA-ANA ... BAL-BOS ... NYN-KCA ... CLE-NYA ... HOU-OAK ... DET-TBA ... MIN-TEX ... SEA-TOR
,2019-08-18,Aug,Sun,Regular Season,15,SFN-ARI ... LAN-ATL ... SLN-CIN ... MIA-COL ... SDN-PHI ... CHN-PIT ... MIL-WAS ... CHA-ANA ... BAL-BOS ... NYN-KCA ... CLE-NYA ... HOU-OAK ... DET-TBA ... MIN-TEX ... SEA-TOR
,2019-08-19,Aug,Mon,Regular Season,9,COL-ARI ... SDN-CIN ... WAS-PIT ... MIL-SLN ... KCA-BAL ... DET-HOU ... CHA-MIN ... SEA-TBA ... ANA-TEX
,2019-08-20,Aug,Tue,Regular Season,16,COL-ARI ... MIA-ATL ... SFN-CHN ... SDN-CIN ... TOR-LAN ... CLE-NYN ... WAS-PIT ... MIL-SLN ... KCA-BAL ... PHI-BOS ... DET-HOU ... CHA-MIN ... NYA-OAK ... SEA-TBA ... ANA-TEX ... ANA-TEX
,2019-08-21,Aug,Wed,Regular Season,15,COL-ARI ... MIA-ATL ... SFN-CHN ... SDN-CIN ... TOR-LAN ... CLE-NYN ... WAS-PIT ... MIL-SLN ... KCA-BAL ... PHI-BOS ... DET-HOU ... CHA-MIN ... NYA-OAK ... SEA-TBA ... ANA-TEX
,2019-08-22,Aug,Thu,Regular Season,10,MIA-ATL ... SFN-CHN ... TOR-LAN ... CLE-NYN ... WAS-PIT ... COL-SLN ... TBA-BAL ... TEX-CHA ... DET-HOU ... NYA-OAK
,2019-08-23,Aug,Fri,Regular Season,14,WAS-CHN ... NYA-LAN ... PHI-MIA ... ARI-MIL ... ATL-NYN ... CIN-PIT ... BOS-SDN ... COL-SLN ... TBA-BAL ... TEX-CHA ... KCA-CLE ... ANA-HOU ... DET-MIN ... TOR-SEA
,2019-08-24,Aug,Sat,Regular Season,15,WAS-CHN ... NYA-LAN ... PHI-MIA ... ARI-MIL ... ATL-NYN ... CIN-PIT ... BOS-SDN ... COL-SLN ... TBA-BAL ... TEX-CHA ... KCA-CLE ... ANA-HOU ... DET-MIN ... SFN-OAK ... TOR-SEA
,2019-08-25,Aug,Sun,Regular Season,15,WAS-CHN ... NYA-LAN ... PHI-MIA ... ARI-MIL ... ATL-NYN ... CIN-PIT ... BOS-SDN ... COL-SLN ... TBA-BAL ... TEX-CHA ... KCA-CLE ... ANA-HOU ... DET-MIN ... SFN-OAK ... TOR-SEA
,2019-08-26,Aug,Mon,Regular Season,8,ATL-COL ... CIN-MIA ... SLN-MIL ... PIT-PHI ... LAN-SDN ... ARI-SFN ... OAK-KCA ... NYA-SEA
,2019-08-27,Aug,Tue,Regular Season,15,BOS-COL ... CIN-MIA ... SLN-MIL ... CHN-NYN ... PIT-PHI ... LAN-SDN ... ARI-SFN ... BAL-WAS ... TEX-ANA ... MIN-CHA ... CLE-DET ... TBA-HOU ... OAK-KCA ... NYA-SEA ... ATL-TOR
,2019-08-28,Aug,Wed,Regular Season,14,BOS-COL ... CIN-MIA ... SLN-MIL ... CHN-NYN ... PIT-PHI ... LAN-SDN ... BAL-WAS ... TEX-ANA ... MIN-CHA ... CLE-DET ... TBA-HOU ... OAK-KCA ... NYA-SEA ... ATL-TOR
,2019-08-29,Aug,Thu,Regular Season,10,LAN-ARI ... PIT-COL ... CIN-MIA ... CHN-NYN ... SDN-SFN ... MIN-CHA ... CLE-DET ... TBA-HOU ... OAK-KCA ... SEA-TEX
,2019-08-30,Aug,Fri,Regular Season,14,LAN-ARI ... CHA-ATL ... MIL-CHN ... PIT-COL ... NYN-PHI ... SDN-SFN ... MIA-WAS ... BOS-ANA ... MIN-DET ... BAL-KCA ... OAK-NYA ... CLE-TBA ... SEA-TEX ... HOU-TOR
,2019-08-31,Aug,Sat,Regular Season,16,LAN-ARI ... CHA-ATL ... MIL-CHN ... PIT-COL ... NYN-PHI ... SDN-SFN ... CIN-SLN ... CIN-SLN ... MIA-WAS ... BOS-ANA ... MIN-DET ... BAL-KCA ... OAK-NYA ... CLE-TBA ... SEA-TEX ... HOU-TOR
,2019-09-01,Sep,Sun,Regular Season,16,LAN-ARI ... CHA-ATL ... MIL-CHN ... PIT-COL ... NYN-PHI ... SDN-SFN ... CIN-SLN ... CIN-SLN ... MIA-WAS ... BOS-ANA ... MIN-DET ... BAL-KCA ... OAK-NYA ... CLE-TBA ... SEA-TEX ... HOU-TOR
,2019-09-02,Sep,Mon,Regular Season,12,SDN-ARI ... TOR-ATL ... SEA-CHN ... PHI-CIN ... COL-LAN ... HOU-MIL ... SFN-SLN ... NYN-WAS ... CHA-CLE ... MIN-DET ... TEX-NYA ... BAL-TBA
,2019-09-03,Sep,Tue,Regular Season,16,SDN-ARI ... TOR-ATL ... SEA-CHN ... PHI-CIN ... COL-LAN ... HOU-MIL ... MIA-PIT ... SFN-SLN ... NYN-WAS ... MIN-BOS ... CHA-CLE ... DET-KCA ... TEX-NYA ... ANA-OAK ... BAL-TBA ... BAL-TBA
,2019-09-04,Sep,Wed,Regular Season,11,SDN-ARI ... PHI-CIN ... COL-LAN ... MIA-PIT ... SFN-SLN ... NYN-WAS ... MIN-BOS ... CHA-CLE ... DET-KCA ... TEX-NYA ... ANA-OAK
,2019-09-05,Sep,Thu,Regular Season,12,WAS-ATL ... PHI-CIN ... CHN-MIL ... MIA-PIT ... SFN-SLN ... TEX-BAL ... MIN-BOS ... CHA-CLE ... SEA-HOU ... DET-KCA ... ANA-OAK ... TOR-TBA
,2019-09-06,Sep,Fri,Regular Season,15,WAS-ATL ... ARI-CIN ... SFN-LAN ... KCA-MIA ... CHN-MIL ... PHI-NYN ... SLN-PIT ... COL-SDN ... TEX-BAL ... NYA-BOS ... ANA-CHA ... SEA-HOU ... CLE-MIN ... DET-OAK ... TOR-TBA
